SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_pIC50,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,p_IC50,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
Cn1cnc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21,ALP-POS-ced8ea4d-10,ALP-POS-ced8ea4d-10,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
CS(=O)(=O)Cc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-11,ALP-POS-ced8ea4d-11,,,#NUM!,,,,4.558172904,27.6584027,,,,,,FALSE,FALSE,Ugi,
CC(C)Oc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-12,ALP-POS-ced8ea4d-12,,,#NUM!,,,,6.215219259,0.609229242,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCCC1,ALP-POS-ced8ea4d-13,ALP-POS-ced8ea4d-13,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCOC1,ALP-POS-ced8ea4d-14,ALP-POS-ced8ea4d-14,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(Cn2cccn2)cc1,ALP-POS-ced8ea4d-16,ALP-POS-ced8ea4d-16,,,#NUM!,,,,5.078926769,8.338217718,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(S(=O)(=O)C2CCCC2)cc1,ALP-POS-ced8ea4d-17,ALP-POS-ced8ea4d-17,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2nc(C(F)(F)F)[nH]c2c1,ALP-POS-ced8ea4d-18,ALP-POS-ced8ea4d-18,,,#NUM!,,,,4.110357194,77.56089388,,,,,,FALSE,FALSE,,
COc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-19,ALP-POS-ced8ea4d-19,,,#NUM!,,,,4.654069663,22.17840639,,,,,,FALSE,FALSE,Ugi,
Cn1ccc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21,ALP-POS-ced8ea4d-20,ALP-POS-ced8ea4d-20,,,#NUM!,,,,4.623855609,23.7763065,,,,,,FALSE,FALSE,Ugi,
Cc1nc2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2o1,ALP-POS-ced8ea4d-21,ALP-POS-ced8ea4d-21,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCCCC1,ALP-POS-ced8ea4d-22,ALP-POS-ced8ea4d-22,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCc2ccccc21,ALP-POS-ced8ea4d-23,ALP-POS-ced8ea4d-23,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2ncsc2c1,ALP-POS-ced8ea4d-24,ALP-POS-ced8ea4d-24,,,#NUM!,,,,4.218414195,60.47638252,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCCS2(=O)=O,ALP-POS-ced8ea4d-25,ALP-POS-ced8ea4d-25,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCN(c2ccccc2F)C1,ALP-POS-ced8ea4d-26,ALP-POS-ced8ea4d-26,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
Cc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-27,ALP-POS-ced8ea4d-27,,,#NUM!,,,,4.299345657,50.19429317,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccccc1,ALP-POS-ced8ea4d-28,ALP-POS-ced8ea4d-28,,,#NUM!,,,,4.04956808,89.21377565,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1Cc2ccccc21,ALP-POS-ced8ea4d-29,ALP-POS-ced8ea4d-29,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCC(=O)N2CC(F)F,ALP-POS-ced8ea4d-30,ALP-POS-ced8ea4d-30,,,#NUM!,,,,4.611442475,24.46569317,,,,,,FALSE,FALSE,,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCN(c2ccccc2)C1,ALP-POS-ced8ea4d-31,ALP-POS-ced8ea4d-31,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(OC2CCOC2)cc1,ALP-POS-ced8ea4d-32,ALP-POS-ced8ea4d-32,,,#NUM!,,,,5.199350208,6.319020902,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COc2cc(F)ccc21,ALP-POS-ced8ea4d-33,ALP-POS-ced8ea4d-33,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
COCc1csc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,ALP-POS-ced8ea4d-34,ALP-POS-ced8ea4d-34,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cn(Cc2ccccc2)cn1,ALP-POS-ced8ea4d-35,ALP-POS-ced8ea4d-35,,,#NUM!,,,,4.563632185,27.31290004,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2scnc2c1,ALP-POS-ced8ea4d-36,ALP-POS-ced8ea4d-36,,,#NUM!,,,,4.075926609,83.9601858,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(F)(F)F)nc1,ALP-POS-ced8ea4d-37,ALP-POS-ced8ea4d-37,,,#NUM!,,,,4.438654362,36.42047773,,,,,,FALSE,FALSE,Ugi,
COc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-40,ALP-POS-ced8ea4d-40,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
Cc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-41,ALP-POS-ced8ea4d-41,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
CN1CCCC(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1,ALP-POS-ced8ea4d-45,ALP-POS-ced8ea4d-45,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCOC2,ALP-POS-ced8ea4d-47,ALP-POS-ced8ea4d-47,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
COc1cc(C)ccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-48,ALP-POS-ced8ea4d-48,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,ALP-POS-ced8ea4d-49,ALP-POS-ced8ea4d-49,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
COc1cc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C,ALP-POS-ced8ea4d-50,ALP-POS-ced8ea4d-50,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)[C@H]1C[C@H](Oc2ccccc2)C1,ALP-POS-ced8ea4d-55,ALP-POS-ced8ea4d-55,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2(CCO2)CC1,ALP-POS-ced8ea4d-56,ALP-POS-ced8ea4d-56,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COC2(CCCC2)C1,ALP-POS-ced8ea4d-57,ALP-POS-ced8ea4d-57,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
Cc1ccccc1C(C)N(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-ced8ea4d-58,ALP-POS-ced8ea4d-58,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2OCCC2C1,ALP-POS-ced8ea4d-60,ALP-POS-ced8ea4d-60,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,Ugi,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cnc(C2CCC2)nc1,ALP-POS-ced8ea4d-63,ALP-POS-ced8ea4d-63,,,#NUM!,,,,4.160464656,69.10911704,,,,,,FALSE,FALSE,Ugi,
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-ced8ea4d-67,ALP-POS-ced8ea4d-67,,,#NUM!,,,,4.810706282,15.46299865,,,,,,FALSE,FALSE,Ugi,
CC1CN(S(C)(=O)=O)CCC1NC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,ALP-POS-5bb456a5-1,ALP-POS-5bb456a5-1,,,#NUM!,,,,5.555028589,2.785937768,,,,,,FALSE,FALSE,,
Cn1nnnc1C1=CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1,ALP-POS-5bb456a5-3,ALP-POS-5bb456a5-3,,,#NUM!,,,,5.037332203,9.176304099,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-7,ALP-POS-5bb456a5-7,,,#NUM!,,,,5.174944938,6.684286588,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-5bb456a5-8,ALP-POS-5bb456a5-8,,,#NUM!,,,,5.700816516,1.991514553,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)cc(Cl)c2N1,MAT-POS-f39f51fd-1,MAT-POS-f39f51fd-1,,,#NUM!,,,,5.507878561,3.105427815,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN1C(=O)CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MAT-POS-f9802937-2,MAT-POS-f9802937-2,,,#NUM!,,,,4.683398215,20.73011851,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-3,MAT-POS-f9802937-3,,,5.723320311,1.890948448,,,5.884490948,1.304695162,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-4,MAT-POS-f9802937-4,,,#NUM!,,,,4.689090147,20.46019896,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-5,MAT-POS-f9802937-5,,,#NUM!,,,,5.741405592,1.813820925,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-f9802937-6,MAT-POS-f9802937-6,,,#NUM!,,,,4.30416418,49.64046265,,,,,,FALSE,FALSE,3-aminopyridine-like,
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1,MAT-POS-f9802937-7,MAT-POS-f9802937-7,,,6.432341866,0.369537175,,,6.64383609,0.22707217,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-8,MAT-POS-f9802937-8,,,#NUM!,,,,7.323813448,0.047444574,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@H]1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-f9802937-9,MAT-POS-f9802937-9,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1,ALP-POS-2da19ca7-2,ALP-POS-2da19ca7-2,,,#NUM!,,,,4.332318035,46.52452685,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-1,EDG-MED-5d232de5-1,,,6.577174832,0.264743416,,,6.491519542,0.322463422,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2ccc(F)cc12)[C@H]1CCOc2ccc(Cl)cc21,EDG-MED-5d232de5-2,EDG-MED-5d232de5-2,,,#NUM!,,,,4.035928388,92.06013592,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-3,EDG-MED-5d232de5-3,,,#NUM!,,,,4.765014951,17.17849249,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(=O)N1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-4,EDG-MED-5d232de5-4,,,6.421418371,0.378949754,,,6.449993733,0.354818509,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-5,EDG-MED-5d232de5-5,,,6.612393552,0.244121735,,,6.609482475,0.24576358,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,EDG-MED-5d232de5-6,EDG-MED-5d232de5-6,,,#NUM!,,,,4.264213787,54.42346807,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1[C@@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,EDG-MED-5d232de5-7,EDG-MED-5d232de5-7,,,#NUM!,,,,5.529141359,2.957049818,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1[C@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12,EDG-MED-5d232de5-8,EDG-MED-5d232de5-8,,,#NUM!,,,,4.40350306,39.49089171,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1N[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UNK-cf7facf1-1,VLA-UNK-cf7facf1-1,,,6.187957674,0.648697652,,,6.160137017,0.691612738,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)C(=O)Nc2ccc(Cl)cc21,EDJ-MED-9e38fd34-1,EDJ-MED-9e38fd34-1,,,#NUM!,,,,6.215347761,0.609049007,,,,,,FALSE,FALSE,3-aminopyridine-like,
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-d08626de-1,EDJ-MED-d08626de-1,,,#NUM!,,,,4.414033603,38.54485332,,,,,,FALSE,FALSE,3-aminopyridine-like,
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-3,EDJ-MED-d08626de-3,,,6.334641808,0.462762536,,,6.512390702,0.307333073,,,,,,FALSE,FALSE,3-aminopyridine-like,
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-4,EDJ-MED-d08626de-4,,,4.152115274,70.45060477,,,4.215261672,60.91697491,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21,EDJ-MED-d08626de-5,EDJ-MED-d08626de-5,,,6.127577611,0.745456643,,,6.263441632,0.545203165,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2cnccc12,VLA-UNK-82501c2c-1,VLA-UNK-82501c2c-1,,,#NUM!,,,,5.733526885,1.847026452,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccncc12,VLA-UNK-82501c2c-2,VLA-UNK-82501c2c-2,,,#NUM!,,,,5.748308225,1.785220128,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)CNc2ccc(Cl)cc21,EDJ-MED-2f867453-1,EDJ-MED-2f867453-1,,,#NUM!,,,,5.831009283,1.475674989,,,,,,FALSE,FALSE,3-aminopyridine-like,
C=CC(=O)N(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-e69ad64a-2,MAT-POS-e69ad64a-2,,,#NUM!,,,,7.380595091,0.041629856,,,,,,TRUE,FALSE,3-aminopyridine-like,
Cn1c(=O)[nH]c2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,EDG-MED-0e5afe9d-1,EDG-MED-0e5afe9d-1,,,#NUM!,,,,4.68455927,20.67477206,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(Nc1cncc2[nH]c(=O)[nH]c12)C1CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-2,EDG-MED-0e5afe9d-2,,,#NUM!,,,,4.202156935,62.78314469,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-0e5afe9d-3,EDG-MED-0e5afe9d-3,,,6.627721417,0.235656044,,,6.73140493,0.185607307,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1N(c2cncc3ccccc23)CCCC12CCNc1ccc(Cl)cc12,ALP-POS-e0fe77e5-13,ALP-POS-e0fe77e5-13,,,#NUM!,,,,5.888859481,1.291637125,,,,,,FALSE,FALSE,3-aminopyridine-like,
NC(=O)C12COC(CNC(=O)CC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2,KAD-UNI-80f122c8-1,KAD-UNI-80f122c8-1,,,#NUM!,,,,5.043299803,9.051075705,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(=O)N1CC2CC1CN2C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,KAD-UNI-80f122c8-2,KAD-UNI-80f122c8-2,,,#NUM!,,,,5.421914474,3.785171189,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2CS(=O)(=O)CC2C1,KAD-UNI-80f122c8-3,KAD-UNI-80f122c8-3,,,#NUM!,,,,5.777683929,1.668461043,,,,,,FALSE,FALSE,,
NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-1,MAT-POS-1f3f1a6f-1,,,#NUM!,,,,5.470838276,3.381907493,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)C(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-2,MAT-POS-1f3f1a6f-2,,,#NUM!,,,,5.369184745,4.273810433,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-3,MAT-POS-1f3f1a6f-3,,,#NUM!,,,,5.392055551,4.054566697,,,,,,FALSE,FALSE,Ugi,
O=C(Nc1cncc2ccccc12)C(NCC1CC1)c1ccc(Cl)c(Cl)c1,MAT-POS-1f3f1a6f-4,MAT-POS-1f3f1a6f-4,,,#NUM!,,,,5.758026382,1.745716104,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C1NC(c2ccc(Cl)c(Cl)c2)C(=O)N1c1cncc2ccccc12,MAT-POS-1f3f1a6f-5,MAT-POS-1f3f1a6f-5,,,#NUM!,,,,5.072656849,8.459469933,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)N1CCOC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-2,MAT-POS-e9e99895-2,,,#NUM!,,,,5.213508504,6.116338269,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)C1CCC(=O)NC1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-3,MAT-POS-e9e99895-3,,,#NUM!,,,,5.38763376,4.09605934,,,,,,FALSE,FALSE,Ugi,
Cn1nc(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)cc1C#N,MAT-POS-e9e99895-4,MAT-POS-e9e99895-4,,,#NUM!,,,,4.964675373,10.84737432,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)c1cc2n(n1)CCO2)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-5,MAT-POS-e9e99895-5,,,#NUM!,,,,5.06001973,8.709240232,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-6,MAT-POS-e9e99895-6,,,#NUM!,,,,5.120166023,7.582876407,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)Cc1ccc(-n2cnnn2)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-7,MAT-POS-e9e99895-7,,,#NUM!,,,,5.31334445,4.860215764,,,,,,FALSE,FALSE,Ugi,
Cc1nc2n(n1)CC(C(=O)NC(C)(C(=O)Nc1cncc3ccccc13)c1ccc(Cl)c(Cl)c1)CC2,MAT-POS-e9e99895-8,MAT-POS-e9e99895-8,,,#NUM!,,,,5.292571564,5.098335786,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)COc1ccc(C(N)=O)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-9,MAT-POS-e9e99895-9,,,#NUM!,,,,4.906092067,12.41389114,,,,,,FALSE,FALSE,Ugi,
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-10,MAT-POS-e9e99895-10,,,#NUM!,,,,5.395558931,4.021990766,,,,,,FALSE,FALSE,Ugi,
COCC(=O)NC(C)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-e9e99895-11,MAT-POS-e9e99895-11,,,#NUM!,,,,5.029926201,9.334129007,,,,,,FALSE,FALSE,Ugi,
CN1CCC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1,MAT-POS-e9e99895-13,MAT-POS-e9e99895-13,,,#NUM!,,,,5.542541565,2.867202951,,,,,,FALSE,FALSE,Ugi,
COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-2,MAT-POS-de59a476-2,,,6.017450465,0.960615379,,,5.96666105,1.079789126,,,,,,FALSE,FALSE,3-aminopyridine-like,
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-de59a476-4,MAT-POS-de59a476-4,,,6.011161657,0.974626785,,,6.059557197,0.87185207,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncc[nH]1,LEE-CAM-7ab9b158-3,LEE-CAM-7ab9b158-3,,,#NUM!,,,,5.701989567,1.986142631,,,,,,FALSE,FALSE,3-aminopyridine-like,
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnco1,CHO-MSK-a31cca77-1,CHO-MSK-a31cca77-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-1,MAT-POS-c74bc7b3-1,,,#NUM!,,,,6.21710189,0.606594,,,,,,FALSE,FALSE,3-aminopyridine-like,
C[C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-2,MAT-POS-c74bc7b3-2,,,#NUM!,,,,4.010279783,97.66078648,,,,,,FALSE,FALSE,3-aminopyridine-like,
C=CC(=O)N(C(=O)C1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-090737b9-1,MAT-POS-090737b9-1,,,#NUM!,,,,6.483926575,0.328150768,,,,,,TRUE,FALSE,3-aminopyridine-like,
CCOc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,MAT-POS-fce787c2-1,MAT-POS-fce787c2-1,,,#NUM!,,,,5.157453556,6.958993711,,,,,,FALSE,FALSE,3-aminopyridine-like,
